url,error,timestamp
https://docs.google.com/document/d/1qbYvJXihxfhnRM5DVplLjaOo97n6aiKiKYf0_pQi4eg/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1qbYvJXihxfhnRM5DVplLjaOo97n6aiKiKYf0_pQi4eg?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1qbYvJXihxfhnRM5DVplLjaOo97n6aiKiKYf0_pQi4eg."". Details: ""[{'message': 'File not found: 1qbYvJXihxfhnRM5DVplLjaOo97n6aiKiKYf0_pQi4eg.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:29:47
https://docs.google.com/document/d/1tbVax2Dsy3cndv3ExOe9Rp5850rqOLAq4_YvOv2yRvc/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1tbVax2Dsy3cndv3ExOe9Rp5850rqOLAq4_YvOv2yRvc?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1tbVax2Dsy3cndv3ExOe9Rp5850rqOLAq4_YvOv2yRvc."". Details: ""[{'message': 'File not found: 1tbVax2Dsy3cndv3ExOe9Rp5850rqOLAq4_YvOv2yRvc.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:31:00
https://drive.google.com/open?id=1nMBWtSNlz-922hyOILVLa-k8ea2IUDj6Gu9z4p5T7jM&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1nMBWtSNlz-922hyOILVLa-k8ea2IUDj6Gu9z4p5T7jM?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1nMBWtSNlz-922hyOILVLa-k8ea2IUDj6Gu9z4p5T7jM."". Details: ""[{'message': 'File not found: 1nMBWtSNlz-922hyOILVLa-k8ea2IUDj6Gu9z4p5T7jM.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:33:13
https://docs.google.com/document/d/1Kp-f3AjEbqrZfuY9X8bLayCs9P6Tpwhg9FpPkxK_m6I/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1Kp-f3AjEbqrZfuY9X8bLayCs9P6Tpwhg9FpPkxK_m6I?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1Kp-f3AjEbqrZfuY9X8bLayCs9P6Tpwhg9FpPkxK_m6I."". Details: ""[{'message': 'File not found: 1Kp-f3AjEbqrZfuY9X8bLayCs9P6Tpwhg9FpPkxK_m6I.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:37:38
https://docs.google.com/document/d/1RiSziu4kbue0hpJVlLaQ2ULX20qzIz0qEZwzNED0VJA/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1RiSziu4kbue0hpJVlLaQ2ULX20qzIz0qEZwzNED0VJA?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1RiSziu4kbue0hpJVlLaQ2ULX20qzIz0qEZwzNED0VJA."". Details: ""[{'message': 'File not found: 1RiSziu4kbue0hpJVlLaQ2ULX20qzIz0qEZwzNED0VJA.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:40:17
https://drive.google.com/open?id=1-GPmq5_3DsjSEw5KEjRcmXm4Zy7WK2f6Sm_TYB6I594&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1-GPmq5_3DsjSEw5KEjRcmXm4Zy7WK2f6Sm_TYB6I594?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1-GPmq5_3DsjSEw5KEjRcmXm4Zy7WK2f6Sm_TYB6I594."". Details: ""[{'message': 'File not found: 1-GPmq5_3DsjSEw5KEjRcmXm4Zy7WK2f6Sm_TYB6I594.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:42:16
https://drive.google.com/open?id=1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng."". Details: ""[{'message': 'File not found: 1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:42:50
https://docs.google.com/document/d/1_jY6LBsLibPbxZgYXEpcCQEbjIGbECyxIYbE1UX9JkQ/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1_jY6LBsLibPbxZgYXEpcCQEbjIGbECyxIYbE1UX9JkQ?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1_jY6LBsLibPbxZgYXEpcCQEbjIGbECyxIYbE1UX9JkQ."". Details: ""[{'message': 'File not found: 1_jY6LBsLibPbxZgYXEpcCQEbjIGbECyxIYbE1UX9JkQ.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:44:52
https://drive.google.com/open?id=1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng."". Details: ""[{'message': 'File not found: 1a4OyghZOOEozo8hRuaxXTWi5yvktYmBvz_-UK4JrSng.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:46:45
https://drive.google.com/open?id=1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo."". Details: ""[{'message': 'File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:47:19
