original_url,new_url,name,id,original_id,local_file,match_score,consolidated_from,file_types
https://docs.google.com/document/d/1nJqLk7cKWO4n5kXfzO3Htgy6um_Te5jRub0_jzG0jkQ/edit?usp=drivesdk,https://docs.google.com/document/d/1mL0G7cj9EhqZm9tfZa3tHpzxa7RfTZGDXmfdI1DRzPc/edit?usp=drivesdk,Viimeiset vinkit,1mL0G7cj9EhqZm9tfZa3tHpzxa7RfTZGDXmfdI1DRzPc,1nJqLk7cKWO4n5kXfzO3Htgy6um_Te5jRub0_jzG0jkQ,Viimeiset vinkit.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1nJqLk7cKWO4n5kXfzO3Htgy6um_Te5jRub0_jzG0jkQ/edit?usp=drivesdk,https://docs.google.com/document/d/1q8dcc0Azzutks-tP58i6-r7zPQfxoU7-jauUJGuaRyU/edit?usp=drivesdk,Viimeiset vinkit,1q8dcc0Azzutks-tP58i6-r7zPQfxoU7-jauUJGuaRyU,1nJqLk7cKWO4n5kXfzO3Htgy6um_Te5jRub0_jzG0jkQ,Viimeiset vinkit.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1qzlJHGz0Sv3eLLSL4OIAI87-wuvs1zgL/view?usp=drivesdk,https://drive.google.com/file/d/1S-dMWHPQyIVXYTfYXFW_f4apxQaOgO3_/view?usp=drivesdk,"viimeiset vinkit, lumikot.mp4",1S-dMWHPQyIVXYTfYXFW_f4apxQaOgO3_,1qzlJHGz0Sv3eLLSL4OIAI87-wuvs1zgL,"viimeiset vinkit, lumikot.mp4",1.300,https://drive.google.com/file/d/1qzlJHGz0Sv3eLLSL4OIAI87-wuvs1zgL/view?usp=drivesdk | https://drive.google.com/file/d/1qzlJHGz0Sv3eLLSL4OIAI87-wuvs1zgL/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1IOyvNOMqNLZQxtuQlS-QdfOKh2jJItqSdhNfJdSh4LY/edit?usp=drivesdk,https://docs.google.com/document/d/1-5piz46PsqPKBUH4NkxgmZ9L3QMxUBpPjpEO9ksJMsc/edit?usp=drivesdk,"Luonto, lumikot",1-5piz46PsqPKBUH4NkxgmZ9L3QMxUBpPjpEO9ksJMsc,1IOyvNOMqNLZQxtuQlS-QdfOKh2jJItqSdhNfJdSh4LY,"Luonto, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1IOyvNOMqNLZQxtuQlS-QdfOKh2jJItqSdhNfJdSh4LY/edit?usp=drivesdk,https://docs.google.com/document/d/1gx92PeiXisnt1U8W6a9vcy-KOAoAM_hQ8EYpBK4_43c/edit?usp=drivesdk,"Luonto, lumikot",1gx92PeiXisnt1U8W6a9vcy-KOAoAM_hQ8EYpBK4_43c,1IOyvNOMqNLZQxtuQlS-QdfOKh2jJItqSdhNfJdSh4LY,"Luonto, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1Od2cPL8D4gIPyG7fZfFQP0R-JtAt0rVg/view?usp=drivesdk,https://drive.google.com/file/d/1QOFESvVh38nXOYCOsfaoz5gWIycZ_yvL/view?usp=drivesdk,"luonto, lumikot.mp4",1QOFESvVh38nXOYCOsfaoz5gWIycZ_yvL,1Od2cPL8D4gIPyG7fZfFQP0R-JtAt0rVg,"luonto, lumikot.mp4",1.300,https://drive.google.com/file/d/1Od2cPL8D4gIPyG7fZfFQP0R-JtAt0rVg/view?usp=drivesdk | https://drive.google.com/file/d/1Od2cPL8D4gIPyG7fZfFQP0R-JtAt0rVg/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1WZZZneQrdfPB_EEI7hsbigqsVrpfyCT70RPO6p0C2Ao/edit?usp=drivesdk,https://docs.google.com/document/d/1lTojZDMuAYTTpT5ejcxKXZcQnaa3dZeTHPkrmr92zVs/edit?usp=drivesdk,"DVV, lumikot",1lTojZDMuAYTTpT5ejcxKXZcQnaa3dZeTHPkrmr92zVs,1WZZZneQrdfPB_EEI7hsbigqsVrpfyCT70RPO6p0C2Ao,"DVV, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1WZZZneQrdfPB_EEI7hsbigqsVrpfyCT70RPO6p0C2Ao/edit?usp=drivesdk,https://docs.google.com/document/d/1SeIaGaaMT1DB6tCBWlJLuEXRZNfbVAghCnfb0jkPVh0/edit?usp=drivesdk,"DVV, lumikot",1SeIaGaaMT1DB6tCBWlJLuEXRZNfbVAghCnfb0jkPVh0,1WZZZneQrdfPB_EEI7hsbigqsVrpfyCT70RPO6p0C2Ao,"DVV, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1vBikENJ-25-p-Lm7Ch7c8hj5jYyW8ZK0/view?usp=drivesdk,https://drive.google.com/file/d/1hk1bnpXNRrHsIYJnuxl4Ym4bzcIJM7IR/view?usp=drivesdk,"DVV, lumikot.mp4",1hk1bnpXNRrHsIYJnuxl4Ym4bzcIJM7IR,1vBikENJ-25-p-Lm7Ch7c8hj5jYyW8ZK0,"DVV, lumikot.mp4",1.300,https://drive.google.com/file/d/1vBikENJ-25-p-Lm7Ch7c8hj5jYyW8ZK0/view?usp=drivesdk | https://drive.google.com/file/d/1vBikENJ-25-p-Lm7Ch7c8hj5jYyW8ZK0/view?usp=drivesdk,"video, preentation"
https://drive.google.com/file/d/1rLD-76oVuzKg5wenBBwogdI7lyV2Z8Bg/view?usp=drivesdk,https://drive.google.com/file/d/15Lvsq2Lq2w9_GqgEHudfXTaoZsQEXpVr/view?usp=drivesdk,dvv_sanasto.pdf,15Lvsq2Lq2w9_GqgEHudfXTaoZsQEXpVr,1rLD-76oVuzKg5wenBBwogdI7lyV2Z8Bg,dvv_sanasto.pdf,1.300,https://drive.google.com/file/d/1rLD-76oVuzKg5wenBBwogdI7lyV2Z8Bg/view?usp=drivesdk | https://drive.google.com/file/d/1rLD-76oVuzKg5wenBBwogdI7lyV2Z8Bg/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1sJNdp69NnQmL4dOIG9oB9tgxaBqTB0g0/view?usp=drivesdk,https://drive.google.com/file/d/1y0InyTEIlb11kJz8W868IconIeyms7Fx/view?usp=drivesdk,luonto_sanasto.PNGImage,1y0InyTEIlb11kJz8W868IconIeyms7Fx,1sJNdp69NnQmL4dOIG9oB9tgxaBqTB0g0,luonto_sanasto.PNG,0.800,https://drive.google.com/file/d/1sJNdp69NnQmL4dOIG9oB9tgxaBqTB0g0/view?usp=drivesdk | https://drive.google.com/file/d/1sJNdp69NnQmL4dOIG9oB9tgxaBqTB0g0/view?usp=drivesdk,preentation
https://drive.google.com/file/d/1rrRxocZ_NPDnekYPjgiktDs_55D_WER9/view?usp=drivesdk,https://drive.google.com/file/d/12i0uFF3B82acqDjZfmpu29XvoxVsG9so/view?usp=drivesdk,A2 05 Shoppailu - Google Docs.pdf,12i0uFF3B82acqDjZfmpu29XvoxVsG9so,1rrRxocZ_NPDnekYPjgiktDs_55D_WER9,A2 05 Shoppailu - Google Docs.pdf,1.300,https://drive.google.com/file/d/1rrRxocZ_NPDnekYPjgiktDs_55D_WER9/view?usp=drivesdk | https://drive.google.com/file/d/1rrRxocZ_NPDnekYPjgiktDs_55D_WER9/view?usp=drivesdk | https://drive.google.com/file/d/1fyqQrV6m0hLoG9HTBgp7RzovxPf9851N/view?usp=drivesdk | https://drive.google.com/file/d/1fyqQrV6m0hLoG9HTBgp7RzovxPf9851N/view?usp=drivesdk,"pdf, google doc?, preentation"
https://docs.google.com/document/d/15RvWSRKIC8VMOsir2PG3bLVqal7Uf-WqG-kkw-2gcp8/edit?usp=drivesdk,https://docs.google.com/document/d/1N4pV7q_DoKA9zqCFuHGQrvnaIYTV-aTFlBrI3UjKgLA/edit?usp=drivesdk,"Puhetestiharjoitus, lumikot",1N4pV7q_DoKA9zqCFuHGQrvnaIYTV-aTFlBrI3UjKgLA,15RvWSRKIC8VMOsir2PG3bLVqal7Uf-WqG-kkw-2gcp8,"Puhetestiharjoitus, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/15RvWSRKIC8VMOsir2PG3bLVqal7Uf-WqG-kkw-2gcp8/edit?usp=drivesdk,https://docs.google.com/document/d/1XTh-pJO3Yd1dtXL5_xXtxeMD3YZ7MICzrZlWAghIEQE/edit?usp=drivesdk,"Puhetestiharjoitus, lumikot",1XTh-pJO3Yd1dtXL5_xXtxeMD3YZ7MICzrZlWAghIEQE,15RvWSRKIC8VMOsir2PG3bLVqal7Uf-WqG-kkw-2gcp8,"Puhetestiharjoitus, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1agDdnu-s5aCNsmmNLVvNIMYgkq2bj5pE/view?usp=drivesdk,https://drive.google.com/file/d/1sVFLgc910o100VCZnao3NIXgK-xfumry/view?usp=drivesdk,puhetestin esimerkki.pdf,1sVFLgc910o100VCZnao3NIXgK-xfumry,1agDdnu-s5aCNsmmNLVvNIMYgkq2bj5pE,puhetestin esimerkki.pdf,1.300,https://drive.google.com/file/d/1agDdnu-s5aCNsmmNLVvNIMYgkq2bj5pE/view?usp=drivesdk | https://drive.google.com/file/d/1agDdnu-s5aCNsmmNLVvNIMYgkq2bj5pE/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1rPjB2KRkBn3i_sonKTYlopMCj_gckUpD/view?usp=drivesdk,https://drive.google.com/file/d/1rR5nzN9Z_cllDNXBo8l2XT3oixyNAqrf/view?usp=drivesdk,puhetestin harjoitus.pngImage,1rR5nzN9Z_cllDNXBo8l2XT3oixyNAqrf,1rPjB2KRkBn3i_sonKTYlopMCj_gckUpD,puhetestin harjoitus.png,0.800,https://drive.google.com/file/d/1rPjB2KRkBn3i_sonKTYlopMCj_gckUpD/view?usp=drivesdk | https://drive.google.com/file/d/1rPjB2KRkBn3i_sonKTYlopMCj_gckUpD/view?usp=drivesdk,preentation
https://drive.google.com/file/d/16L-0hy1KBSDPeSxJGlGrERkic3LuSyvg/view?usp=drivesdk,https://drive.google.com/file/d/1z1FsRU9wKCzOPNzAEPTGwoabZEb9qLfc/view?usp=drivesdk,"puhetestin harjoitus, lumikot.mp4",1z1FsRU9wKCzOPNzAEPTGwoabZEb9qLfc,16L-0hy1KBSDPeSxJGlGrERkic3LuSyvg,"puhetestin harjoitus, lumikot.mp4",1.300,https://drive.google.com/file/d/16L-0hy1KBSDPeSxJGlGrERkic3LuSyvg/view?usp=drivesdk | https://drive.google.com/file/d/16L-0hy1KBSDPeSxJGlGrERkic3LuSyvg/view?usp=drivesdk | https://drive.google.com/file/d/1Zrr6Sgtf3XEtsISaBo8HNRhOz4ZeHplC/view?usp=drivesdk | https://drive.google.com/file/d/1Zrr6Sgtf3XEtsISaBo8HNRhOz4ZeHplC/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1ZAlGnJ01FnyU_c2arwAgwtmwsXjJiVKEKQ507atL0fs/edit?usp=drivesdk,https://docs.google.com/document/d/146c4KrztVSeXtEvh1tuYTD7IqkYPHFRidEbtp9l4bjQ/edit?usp=drivesdk,Lumikot työvuorossa 3,146c4KrztVSeXtEvh1tuYTD7IqkYPHFRidEbtp9l4bjQ,1ZAlGnJ01FnyU_c2arwAgwtmwsXjJiVKEKQ507atL0fs,Lumikot työvuorossa 3.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1ZAlGnJ01FnyU_c2arwAgwtmwsXjJiVKEKQ507atL0fs/edit?usp=drivesdk,https://docs.google.com/document/d/1Fno38JH03K3lGOVxQEA0lfcI0YSS78mYho9_HykWRrY/edit?usp=drivesdk,Lumikot työvuorossa 3,1Fno38JH03K3lGOVxQEA0lfcI0YSS78mYho9_HykWRrY,1ZAlGnJ01FnyU_c2arwAgwtmwsXjJiVKEKQ507atL0fs,Lumikot työvuorossa 3.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1976oo6Zs1BC4fVIu66SQKqcF3jGQx3Q5/view?usp=drivesdk,https://drive.google.com/file/d/1CYN3dPvLxFyS8HN-hGJSuKO2J8CWUy7R/view?usp=drivesdk,Lumikot työvuorossa 3.mp4,1CYN3dPvLxFyS8HN-hGJSuKO2J8CWUy7R,1976oo6Zs1BC4fVIu66SQKqcF3jGQx3Q5,Lumikot työvuorossa 3.mp4,1.300,https://drive.google.com/file/d/1976oo6Zs1BC4fVIu66SQKqcF3jGQx3Q5/view?usp=drivesdk | https://drive.google.com/file/d/1976oo6Zs1BC4fVIu66SQKqcF3jGQx3Q5/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/15sl0uBXb7oVCIdznAlwbSePhH8FPQNSxSzerIs9x6Y8/edit?usp=drivesdk,https://docs.google.com/document/d/1bfPhFjhyBpoGY8a3_g-eDgZ1lqLHMwBPsLnPahKdSgk/edit?usp=drivesdk,"Työvuorossa 2, lumikot",1bfPhFjhyBpoGY8a3_g-eDgZ1lqLHMwBPsLnPahKdSgk,15sl0uBXb7oVCIdznAlwbSePhH8FPQNSxSzerIs9x6Y8,"Työvuorossa 2, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/15sl0uBXb7oVCIdznAlwbSePhH8FPQNSxSzerIs9x6Y8/edit?usp=drivesdk,https://docs.google.com/document/d/1TsIBeZupHqg5QC62ILmEKtl9UT0-trKzETuNLXJysro/edit?usp=drivesdk,"Työvuorossa 2, lumikot",1TsIBeZupHqg5QC62ILmEKtl9UT0-trKzETuNLXJysro,15sl0uBXb7oVCIdznAlwbSePhH8FPQNSxSzerIs9x6Y8,"Työvuorossa 2, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/17Rhy8JY_85IImIRs4kTUS4ZHG-8X2eib/view?usp=drivesdk,https://drive.google.com/file/d/1aLsEkrQ2xZvVc_4i_Nga5U32uoF8Q3y2/view?usp=drivesdk,"työvuorossa 2, lumikot.mp4",1aLsEkrQ2xZvVc_4i_Nga5U32uoF8Q3y2,17Rhy8JY_85IImIRs4kTUS4ZHG-8X2eib,"työvuorossa 2, lumikot.mp4",1.300,https://drive.google.com/file/d/17Rhy8JY_85IImIRs4kTUS4ZHG-8X2eib/view?usp=drivesdk | https://drive.google.com/file/d/17Rhy8JY_85IImIRs4kTUS4ZHG-8X2eib/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1zLlvuTWCO2Z6H2vgBY4YmRBn9A7Bk0J4nJYoQmhb2eo/edit?usp=drivesdk,https://docs.google.com/document/d/1bRBU54tnd88t75VJ2eZZrICd27ouOm409hPlBQL3TjY/edit?usp=drivesdk,"Työvuorossa, lumikot",1bRBU54tnd88t75VJ2eZZrICd27ouOm409hPlBQL3TjY,1zLlvuTWCO2Z6H2vgBY4YmRBn9A7Bk0J4nJYoQmhb2eo,"Työvuorossa, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1zLlvuTWCO2Z6H2vgBY4YmRBn9A7Bk0J4nJYoQmhb2eo/edit?usp=drivesdk,https://docs.google.com/document/d/1kYFkdq5lyEyyfoVtG0XvLoXOHnWnROwuC4Nvdt3_Xhc/edit?usp=drivesdk,"Työvuorossa, lumikot",1kYFkdq5lyEyyfoVtG0XvLoXOHnWnROwuC4Nvdt3_Xhc,1zLlvuTWCO2Z6H2vgBY4YmRBn9A7Bk0J4nJYoQmhb2eo,"Työvuorossa, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1GFMBWh4q67A5gA5BUU_j4tbXDtOZCG2t/view?usp=drivesdk,https://drive.google.com/file/d/1VEYQcmcH2pd1NwpQCdq4Ywx9SbbSG0vY/view?usp=drivesdk,"työvuorossa 1, lumikot.mp4",1VEYQcmcH2pd1NwpQCdq4Ywx9SbbSG0vY,1GFMBWh4q67A5gA5BUU_j4tbXDtOZCG2t,"työvuorossa 1, lumikot.mp4",1.300,https://drive.google.com/file/d/1GFMBWh4q67A5gA5BUU_j4tbXDtOZCG2t/view?usp=drivesdk | https://drive.google.com/file/d/1GFMBWh4q67A5gA5BUU_j4tbXDtOZCG2t/view?usp=drivesdk,"video, preentation"
https://drive.google.com/file/d/1odjJEt5lCUIHnf8MKGYY7iV65ITdBRNk/view?usp=drivesdk,https://drive.google.com/file/d/1oPQYAGNflPSB5Fxg1MTxuLag6jw7t3w5/view?usp=drivesdk,työvuorossa.pngImage,1oPQYAGNflPSB5Fxg1MTxuLag6jw7t3w5,1odjJEt5lCUIHnf8MKGYY7iV65ITdBRNk,työvuorossa.png,0.800,https://drive.google.com/file/d/1odjJEt5lCUIHnf8MKGYY7iV65ITdBRNk/view?usp=drivesdk | https://drive.google.com/file/d/1odjJEt5lCUIHnf8MKGYY7iV65ITdBRNk/view?usp=drivesdk,preentation
https://drive.google.com/file/d/1RmHvV7YLK_dBxxDrPL9_T2tHO_DzzzXa/view?usp=drivesdk,https://drive.google.com/file/d/1gRVVM6RUFI2h3lrAheNJ3CAdBTG5b4wQ/view?usp=drivesdk,Puhetestin ja treenin esimerkki.pdf,1gRVVM6RUFI2h3lrAheNJ3CAdBTG5b4wQ,1RmHvV7YLK_dBxxDrPL9_T2tHO_DzzzXa,Puhetestin ja treenin esimerkki.pdf,1.300,https://drive.google.com/file/d/1RmHvV7YLK_dBxxDrPL9_T2tHO_DzzzXa/view?usp=drivesdk | https://drive.google.com/file/d/1RmHvV7YLK_dBxxDrPL9_T2tHO_DzzzXa/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1kTwIkOkL2dnlXsAwJEtL9c1BQ0Of68vj/view?usp=drivesdk,https://drive.google.com/file/d/1N9MlaYrK1xLLl5wn-JtchV8S5am2jptv/view?usp=drivesdk,A2 04 Asuminen.pdf,1N9MlaYrK1xLLl5wn-JtchV8S5am2jptv,1kTwIkOkL2dnlXsAwJEtL9c1BQ0Of68vj,A2 04 Asuminen.pdf,1.300,https://drive.google.com/file/d/1kTwIkOkL2dnlXsAwJEtL9c1BQ0Of68vj/view?usp=drivesdk | https://drive.google.com/file/d/1kTwIkOkL2dnlXsAwJEtL9c1BQ0Of68vj/view?usp=drivesdk | https://drive.google.com/file/d/1-JWIQqebnNvSFOgTX--sZh_bH1iM9edi/view?usp=drivesdk | https://drive.google.com/file/d/1-JWIQqebnNvSFOgTX--sZh_bH1iM9edi/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/12i-0FUNCHzFwKidqOInsytdA_-h0gaxY/view?usp=drivesdk,https://drive.google.com/file/d/1jueSPFFAmvBgcSC1Va3c_tEPBHFraEpg/view?usp=drivesdk,Työvuoron kysymykset.pngImage,1jueSPFFAmvBgcSC1Va3c_tEPBHFraEpg,12i-0FUNCHzFwKidqOInsytdA_-h0gaxY,Työvuoron kysymykset.png,0.800,https://drive.google.com/file/d/12i-0FUNCHzFwKidqOInsytdA_-h0gaxY/view?usp=drivesdk | https://drive.google.com/file/d/12i-0FUNCHzFwKidqOInsytdA_-h0gaxY/view?usp=drivesdk,preentation
https://docs.google.com/document/d/10ggMyHwse8_vcj5eK9CSRDvPD0QVXh5sj3zxg7FjEZo/edit?usp=drivesdk,https://docs.google.com/document/d/1JLnDyhHgwVOWML8OzrWyo37Qbf--LW01DRDb4x2RSSI/edit?usp=drivesdk,Lumikot Kelassa,1JLnDyhHgwVOWML8OzrWyo37Qbf--LW01DRDb4x2RSSI,10ggMyHwse8_vcj5eK9CSRDvPD0QVXh5sj3zxg7FjEZo,Lumikot Kelassa.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/10ggMyHwse8_vcj5eK9CSRDvPD0QVXh5sj3zxg7FjEZo/edit?usp=drivesdk,https://docs.google.com/document/d/1s-BMwtmMnMd0LoCKdtsJ9S330HJJP-0rUrKJUArPm2A/edit?usp=drivesdk,Lumikot Kelassa,1s-BMwtmMnMd0LoCKdtsJ9S330HJJP-0rUrKJUArPm2A,10ggMyHwse8_vcj5eK9CSRDvPD0QVXh5sj3zxg7FjEZo,Lumikot Kelassa.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/18z1ctHdeVCPT2-3S7DapwdbpmNypxxW7/view?usp=drivesdk,https://drive.google.com/file/d/1X7Sco7aZ_D57F4z7Y0kv7a2A2uEljc6F/view?usp=drivesdk,Lumikot Kelassa.mp4,1X7Sco7aZ_D57F4z7Y0kv7a2A2uEljc6F,18z1ctHdeVCPT2-3S7DapwdbpmNypxxW7,Lumikot Kelassa.mp4,1.300,https://drive.google.com/file/d/18z1ctHdeVCPT2-3S7DapwdbpmNypxxW7/view?usp=drivesdk | https://drive.google.com/file/d/18z1ctHdeVCPT2-3S7DapwdbpmNypxxW7/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1kyUg184qZfdKunZ6FhyYXSPO_h-HJzVI5gbJCnpxZIM/edit?usp=drivesdk,https://docs.google.com/document/d/16m2uOx9Px---xL5jHLq31gw6BqnWSZo8BsKoIUl1RW0/edit?usp=drivesdk,"Lumikot oppivat puhumalla, eivät puhumatta",16m2uOx9Px---xL5jHLq31gw6BqnWSZo8BsKoIUl1RW0,1kyUg184qZfdKunZ6FhyYXSPO_h-HJzVI5gbJCnpxZIM,"Lumikot oppivat puhumalla, eivät puhumatta.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1kyUg184qZfdKunZ6FhyYXSPO_h-HJzVI5gbJCnpxZIM/edit?usp=drivesdk,https://docs.google.com/document/d/1uQYpbhUtnb-3dVshULLuLAaecNwEq23nIJ7RAenzZo4/edit?usp=drivesdk,"Lumikot oppivat puhumalla, eivät puhumatta",1uQYpbhUtnb-3dVshULLuLAaecNwEq23nIJ7RAenzZo4,1kyUg184qZfdKunZ6FhyYXSPO_h-HJzVI5gbJCnpxZIM,"Lumikot oppivat puhumalla, eivät puhumatta.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1dPs6813izrpiNwGBqWuJEddMfZozUkNT/view?usp=drivesdk,https://drive.google.com/file/d/1l7ChvkIDF4K_YKyS7PgXpoALMk4-K95d/view?usp=drivesdk,5.4. malla matta OPE.pdf,1l7ChvkIDF4K_YKyS7PgXpoALMk4-K95d,1dPs6813izrpiNwGBqWuJEddMfZozUkNT,5.4. malla matta OPE.pdf,1.300,https://drive.google.com/file/d/1dPs6813izrpiNwGBqWuJEddMfZozUkNT/view?usp=drivesdk | https://drive.google.com/file/d/1dPs6813izrpiNwGBqWuJEddMfZozUkNT/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/18CRnffgcvrCq34G_8v1YC4uvb-7hHMMt/view?usp=drivesdk,https://drive.google.com/file/d/1_VpTQVgLqtK5BDmZ5tSxikkYN_ku3abh/view?usp=drivesdk,kumpi on oikein malla matta.pdf,1_VpTQVgLqtK5BDmZ5tSxikkYN_ku3abh,18CRnffgcvrCq34G_8v1YC4uvb-7hHMMt,kumpi on oikein malla matta.pdf,1.300,https://drive.google.com/file/d/18CRnffgcvrCq34G_8v1YC4uvb-7hHMMt/view?usp=drivesdk | https://drive.google.com/file/d/18CRnffgcvrCq34G_8v1YC4uvb-7hHMMt/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1xvHBLy5pf5zlRXBA1xbr0RJISq2IOLZw/view?usp=drivesdk,https://drive.google.com/file/d/1Kd6aQHyzBeYvz58E91A3lvwPtCFPvnit/view?usp=drivesdk,Lumikot malla matta.mp4,1Kd6aQHyzBeYvz58E91A3lvwPtCFPvnit,1xvHBLy5pf5zlRXBA1xbr0RJISq2IOLZw,Lumikot malla matta.mp4,1.300,https://drive.google.com/file/d/1xvHBLy5pf5zlRXBA1xbr0RJISq2IOLZw/view?usp=drivesdk | https://drive.google.com/file/d/1xvHBLy5pf5zlRXBA1xbr0RJISq2IOLZw/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1gCuYlwZMlR4UuWxcbP5Yugk2dbMEuI9Szm5ZBW2l4oQ/edit?usp=drivesdk,https://docs.google.com/document/d/1PhWl15kJ0roL7v4Tn7gQqFP_6IXKi10KTaZJ1kezy0A/edit?usp=drivesdk,"Toivelaulut, lumikot",1PhWl15kJ0roL7v4Tn7gQqFP_6IXKi10KTaZJ1kezy0A,1gCuYlwZMlR4UuWxcbP5Yugk2dbMEuI9Szm5ZBW2l4oQ,"Toivelaulut, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1gCuYlwZMlR4UuWxcbP5Yugk2dbMEuI9Szm5ZBW2l4oQ/edit?usp=drivesdk,https://docs.google.com/document/d/1H6z8qmfE-2Kh5SLPCC_PSsNarF97h7Ic2g79M-Mm3wk/edit?usp=drivesdk,"Toivelaulut, lumikot",1H6z8qmfE-2Kh5SLPCC_PSsNarF97h7Ic2g79M-Mm3wk,1gCuYlwZMlR4UuWxcbP5Yugk2dbMEuI9Szm5ZBW2l4oQ,"Toivelaulut, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1Tu71AoiUU5hYJKLS7rCBnFnpq4WSd4EC/view?usp=drivesdk,https://drive.google.com/file/d/1qtY3wMx3uq0JgO490rnID8rUV6eXiPqo/view?usp=drivesdk,Imperfekti (pdf kuvista) (3).pdf,1qtY3wMx3uq0JgO490rnID8rUV6eXiPqo,1Tu71AoiUU5hYJKLS7rCBnFnpq4WSd4EC,Imperfekti (pdf kuvista) (3).pdf,1.300,https://drive.google.com/file/d/1Tu71AoiUU5hYJKLS7rCBnFnpq4WSd4EC/view?usp=drivesdk | https://drive.google.com/file/d/1Tu71AoiUU5hYJKLS7rCBnFnpq4WSd4EC/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1KkXLPZqugVa1wL1h8Sq7YmHsLRweYLgw/view?usp=drivesdk,https://drive.google.com/file/d/10ps-3Sp57OO6OwBsDXJx6oEYmTiWkYnW/view?usp=drivesdk,"toivelaulut, lumikot.mp4",10ps-3Sp57OO6OwBsDXJx6oEYmTiWkYnW,1KkXLPZqugVa1wL1h8Sq7YmHsLRweYLgw,"toivelaulut, lumikot.mp4",1.300,https://drive.google.com/file/d/1KkXLPZqugVa1wL1h8Sq7YmHsLRweYLgw/view?usp=drivesdk | https://drive.google.com/file/d/1KkXLPZqugVa1wL1h8Sq7YmHsLRweYLgw/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1_zvx5FittI3S8MNLY8kwAyf_VylNWHRr9J44XIM-3Yw/edit?usp=drivesdk,https://docs.google.com/document/d/1fr7PyB8B383e4WxnvO7YjkQulLibIriMqFf-hWrsc0o/edit?usp=drivesdk,Lumikkoin oikeudet ja velvollisuudet,1fr7PyB8B383e4WxnvO7YjkQulLibIriMqFf-hWrsc0o,1_zvx5FittI3S8MNLY8kwAyf_VylNWHRr9J44XIM-3Yw,Lumikkoin oikeudet ja velvollisuudet.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1_zvx5FittI3S8MNLY8kwAyf_VylNWHRr9J44XIM-3Yw/edit?usp=drivesdk,https://docs.google.com/document/d/1RAmX626xm7Hshbu2WPp-UZa3kDcnU11bH5oe9RVJktI/edit?usp=drivesdk,Lumikkoin oikeudet ja velvollisuudet,1RAmX626xm7Hshbu2WPp-UZa3kDcnU11bH5oe9RVJktI,1_zvx5FittI3S8MNLY8kwAyf_VylNWHRr9J44XIM-3Yw,Lumikkoin oikeudet ja velvollisuudet.docx,1.300,,"google docs, google doc?, preentation, document"
